title,price,mrp,discount_percentage,link
EZVIZ by Hikvision|3K H9C Dual-Lens 4K(5MP+5MP) Pan & Tilt Wi-Fi Camera|2-Way Talk|AI-Powered Human/Vehicle Detection|Acti...,8499,10100,15.85,https://www.amazon.in/dp/B0D7MM2CF4
Fujifilm Instax Mini 11 Instant Camera (Blush Pink) Gift Box with 10 Shots,1199,8499,85.89,https://www.amazon.in/dp/B08TS993BC
TP Plus 5MP Outdoor Smart WiFi Wireless IP CCTV Security Camera | Colored Light Vision | 2-Way Audio | Motion Track | Crui...,1489,4999,70.21,https://www.amazon.in/dp/B0F38NMHCP
"Maizic Smarthome Dual Lens Mini Fox | 5+5MP WiFi CCTV Camera with PTZ & Fixed View | AI Motion Detection, Color Night Visi...",1499,4399,65.92,https://www.amazon.in/dp/B0DFY77JNM
Fujifilm Instax Mini 11 Instant Camera (Charcoal Grey),5499,7999,31.25,https://www.amazon.in/dp/B0852844YB
Sponsored Ad - TP PLUS 5MP Outdoor Smart WiFi Wireless IP CCTV Security Camera | Colored Light Vision | 2-Way Audio | Moti...,1479,4999,70.41,https://www.amazon.in/dp/B0FNR76WSH
"Sponsored Ad - MANOMAY Wi-FI Pan Tilt CCTV Camera, Outdoor Indoor Security Camera, Water Proof, 2 Way Talk, Motion Detect,...",1949,13300,85.35,https://www.amazon.in/dp/B0DVGX42WH
Fujifilm QuickSnap Flash 400 Disposable 35mm Camera,2669,3190,16.33,https://www.amazon.in/dp/B00012YI9Q
"TP-Link Tapo C225 4MP 2K QHD 1440p Pan/Tilt WiFi Security Smart Camera, Indoor CCTV, Smart AI, Starlight Sensor,Night Visi...",3299,5999,45.01,https://www.amazon.in/dp/B0BN4BQ1DM
"Tapo C510W 2K 3MP 1296P Outdoor Pan/Tilt Security Wi-Fi Camera, IP65 Weatherproof, Motion Detection, 360",3599,7999,55.01,https://www.amazon.in/dp/B0BZMLKXL4
Tapo C220 Pan/Tilt Smart AI 2K 4MP QHD 1440p Home Security Wi-Fi Camera| Alexa & Google Assistant Enabled |Night Vision|Tw...,3699,,,https://www.amazon.in/dp/B0CDCL6FLC
"CADDLE & TOES Kids Camera for Girls Boys,Kids Selfie Camera 13MP 1080P HD Digital Video Camera for Toddler,Christmas Birth...",609,1999,69.53,https://www.amazon.in/dp/B0CHZ1HF2Q
"CADDLE & TOES Kids Camera for Girls Boys,Kids Selfie Camera 13MP 1080P HD Digital Video Camera for Toddler,Christmas Birth...",609,1999,69.53,https://www.amazon.in/dp/B0CHYYMB4N
"Digitek DAC 002 5K Ultra HD Action Camera - 24MP, 100ft Waterproof, 128GB Support, Dual 1350mAh Batteries, EIS Stabilizati...",5997,10995,45.46,https://www.amazon.in/dp/B0C8TB467Y
Sony New Alpha ILCE-6100K (Previously ILCE-6100L) with Upgraded SELP1650 (Ver 2) Power Zoom Lens | 24.2 MP | APS-C Sensor...,58489,75990,23.03,https://www.amazon.in/dp/B0DTK2KCPQ
Sponsored Ad - CP PLUS 2MP Smart Wi-Fi CCTV Security Camera with 360° View | View & Talk | Motion Tracking | CTC Cyber Sec...,1649,5400,69.46,https://www.amazon.in/dp/B0FNRQ2CJZ
"Sponsored Ad - TP PLUS Home Security WiFi Mini IP Camera, 1080P HD Light Vision Wireless Indoor Security Surveillance Syst...",999,4999,80.02,https://www.amazon.in/dp/B0FRSSZJ6F
Sponsored Ad - Fujifilm X Half 17.7MP 1 inch CMOS Sensor with 10.8mm f/2.8-11 Lens|Retro Style mirrorless Compact Travel C...,66499,76999,13.64,https://www.amazon.in/dp/B0FB9JC13Y
"Sponsored Ad - Fujifilm X100VI 40.2 MP Mirrorless Camera with Fixed 23mmF2 Lens (APS-C X-Trans CMOS 5 Sensor, X-Processor ...",166999,179999,7.22,https://www.amazon.in/dp/B0D989CTDY
Tapo C201 360° 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Moti...,2399,,,https://www.amazon.in/dp/B0DNN6G6GC
"KODAK PIXPRO Friendly Zoom FZ45-RD 16MP Digital Camera with 4X Optical Zoom 27mm Wide Angle and 2.7"" LCD Screen (Red)",14595,50948,71.35,https://www.amazon.in/dp/B0B8PD95K3
"Tapo C425 Pack of 2 Wire-Free Indoor/Outdoor 2K QHD 4MP 1440p Battery Powered Smart Security Camera, Starlight Color Night...",8499,25999,67.31,https://www.amazon.in/dp/B0CVR9WVFX
TP-Link Tapo 2MP 1080p Full HD Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Motion Detectio...,1249,2899,56.92,https://www.amazon.in/dp/B083V41T6M
Fujifilm X-T30 II 26.1MP APS-C X-trans sensor|retro style mirrorless camera|4k vlogging|High speed recording FHD 240fps|Ad...,92997,99999,7.0,https://www.amazon.in/dp/B09DYLF28T
