title,price,mrp,discount_percentage,link
"Dell Inspiron 3530 13th Gen Laptop, Intel Core i5-1335U/8GB/512GB SSD/15.6"" (39.62cms) 120Hz Refresh Rate on a FHD IPS Dis...",46248,75999,39.15,https://www.amazon.in/dp/B0C4ZDWLKM
"Dell Alienware m16 Gaming Laptop, AMD Ryzen 7-7745HX/16GB DDR5/1TB SSD/16 (40.64cm) QHD+ 165Hz, 3ms, 100% sRGB/NVIDIA RTX ...",178990,257298,30.43,https://www.amazon.in/dp/B0C917XSCQ
DELL Latitude 3540 (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Ligh...,34511,70000,50.7,https://www.amazon.in/dp/B0B885ZDBP
"Dell Inspiron 7440 2in1 Laptop,14 inch Touch FHD+ 250nits(35.56cm)Display, Intel Core i5-1334U Windows 11 Home, 16 GB DDR5...",79290,103634,23.49,https://www.amazon.in/dp/B0DSFVMDZZ
"New Dell 14 Plus 2-in-1 Touch Laptop, AI Enabled Intel Core Ultra 5 226V, 16GB LPDDR5X, 512Gb SSD, Intel Arc Graphics, 14""...",97410,103713,6.08,https://www.amazon.in/dp/B0FBWS8NWH
"Sponsored Ad - HP 15, AMD Ryzen 3 7320U (8GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basi...",29990,44783,33.03,https://www.amazon.in/dp/B0FJYJ8LVY
"Sponsored Ad - HP OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm,...",65490,83704,21.76,https://www.amazon.in/dp/B0F8P4Y7VF
"Sponsored Ad - HP OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 1TB SSD) 2K, 14''/35.6cm, W...",69990,88225,20.67,https://www.amazon.in/dp/B0F8P844W2
"(Refurbished) Dell 15 13th Gen Thin & Light Laptop, Intel Core i3-1305U, 15.6"" FHD 120Hz 250 nits Narrow Border Display, 1...",30591,34990,12.57,https://www.amazon.in/dp/B0FKNCJLQV
"Dell Inspiron 3520 Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62Cms) FHD Display- 3 Side Na...",46369,58900,21.28,https://www.amazon.in/dp/B0BH4SQPQL
"Dell Precision 3480 Workstation Intel Core i7-1370P 14"" FHD(1920 x 1080) LCD 400 nits 32GB DDR5 RAM, 1TB SSD, NVIDIA RTX A...",203990,,,https://www.amazon.in/dp/B0DBBCYS61
"Dell Thin & Light Inspiron 7440 2in1 Laptop, Intel Core 7 150U, 16GB + 1TB SSD, 14"" (35.62cm) FHD+ 250nits Touch, Dell Act...",106411,144990,26.61,https://www.amazon.in/dp/B08LK95N66
"New Dell 15 Laptop, Intel Core 3 100U Processor, 16GB DDR4, 512 SSD, Intel UHD Graphics, 15.6"" NT FHD 120Hz IPS AG 250 nit...",38490,52338,26.46,https://www.amazon.in/dp/B0FDWH5WTL
"Dell G15-5530, Intel Core i5-13450HX, RTX 3050-6GB, 16GB DDR5, 512GB SSD, FHD, 15.6""/39.62cm, 120Hz, Windows 11, MS Office...",77990,103436,24.6,https://www.amazon.in/dp/B0CRKX3JRT
"HP Pavilion x360, 13th Gen Intel Core i5-1335U (16GB DDR4, 1TB SSD) FHD, 14''/35.6 cm, Touchscreen 2-in-1, Win 11, Office ...",68990,92746,25.61,https://www.amazon.in/dp/B0BRT8BRKY
"Dell Inspiron 3520, Intel Core i5-1235U, 12th Gen, 8GB RAM, 512GB SSD, FHD AG 120Hz, 15.6""/39.62cm, Windows 11, MS Office ...",46958,65999,28.85,https://www.amazon.in/dp/B0BH4SCYQ3
"Dell Gaming G15-5530, Intel Core i5 13th Gen-13450HX, NVIDIA GeForce RTX 3050-6GB, 16GB RAM, 512GB SSD, FHD 250nits 15.6""/...",70774,104952,32.57,https://www.amazon.in/dp/B0C1Z4GS7L
Acer [SmartChoice Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 W...,20990,33999,38.26,https://www.amazon.in/dp/B0D7PYTTGH
"(Refurbished) Dell Inspiron 3535 Thin & Light Laptop, AMD R5-7530U Processor, 16GB, 512GB, 15.6"" (39.62cm) FHD 120Hz WVA I...",,,,https://www.amazon.in/dp/B0FDWSLCR8
DELL 14 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Busines...,47300,,,https://www.amazon.in/dp/B0FCMR6PK3
"Dell Latitude 3450 Laptop (13th Gen Intel Core i7-1355U / 16GB DDR5 RAM / 512GB SSD / 14"" FHD Display/Ubuntu/Backlit Keybo...",93311,100000,6.69,https://www.amazon.in/dp/B0FDKWN4S6
DELL 14 (2025) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business ...,35890,58500,38.65,https://www.amazon.in/dp/B00S63RBNC
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 ...",36480,65000,43.88,https://www.amazon.in/dp/B0CP2KRYLM
"Dell Latitude 7430 Laptop - 14"" FHD AG Display - Intel Core i7-1265U 10-Core (12th Gen) - 32GB RAM - 256GB SSD - 3 Years P...",159990,185000,13.52,https://www.amazon.in/dp/B0BGT3PVB8
"Sponsored Ad - ASUS Vivobook 15, Intel Core i3 13th Gen 1315U, 12GB RAM, 512GB SSD, FHD 15.6"", Windows 11, Office Home 202...",33990,51990,34.62,https://www.amazon.in/dp/B0FKBM4SWJ
"Sponsored Ad - ASUS Vivobook Go 14, AMD Ryzen 3 7320U, 8GB RAM, 512GB SSD, FHD 14"", Windows 11, Office Home 2024, Mixed Bl...",28990,43990,34.1,https://www.amazon.in/dp/B0DTYNRVRX
"Sponsored Ad - ASUS Vivobook 16, 16"" FHD (1920 x 1200) OLED,Intel Core i5-13420H Processor,(16GB RAM/512GB SSD/Win 11/M365...",53990,84990,36.47,https://www.amazon.in/dp/B0FN9WN6XD
"Sponsored Ad - Lenovo IdeaPad Pro 5, Intel Core Ultra 9 185H, 32GB RAM, 1TB SSD, 2.8K-OLED 400Nits 120Hz, 14""/35.5cm, Wind...",113999,146890,22.39,https://www.amazon.in/dp/B0CY2LDT1S
"Dell Latitude 7430 2-in-1 Business Laptop (14"" FHD Touchscreen, Intel 10-Core i7-1265U, 16GB RAM, 2TB SSD, Active Pen) Bac...",179990,220000,18.19,https://www.amazon.in/dp/B0CT2PPFL1
Dell Original 65W 19.5v 4.5mm Pin Laptop AC Adapter-Black Without Power Cord (Part Code MGJN9),1265,126800,99.0,https://www.amazon.in/dp/B01EHB38YC
"Dell Latitude 3440/Core i3-1215U/8GB/512GB SSD/14 HD/Windows 11 Pro, Intel Dual Band Wi-Fi + BT5.1/UBU/1 Year Warranty wit...",35411,44990,21.29,https://www.amazon.in/dp/B0CSKDDGPG
DELL 14 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Busines...,36990,98760,62.55,https://www.amazon.in/dp/B08QW6WMSF
"Dell Inspiron 3505 15.6"" (39.62 cms) FHD AG Display Laptop (Ryzen3 3250U / 8GB / 1TB / Integrated Graphics/Win 10 + MSO/Ac...",36490,37998,3.97,https://www.amazon.in/dp/B08MQ718SY
"Dell Inspiron 5630 13th Gen Laptop, Intel Core i7-1360P Processor/16GB LP DDR5/512GB SSD/16.0"" (40.64cm) FHD+ Comfortview,...",103999,115000,9.57,https://www.amazon.in/dp/B0C4Z8QZW5
"DELL Latitude 3550 Intel Core™ i5 i5-1335U Ordinateur portable 39.6 cm (15.6"") Full HD 16 Go DDR5-SDRAM 512 Go SSD",61990,164000,62.2,https://www.amazon.in/dp/B0D58LHWNJ
"Dell Thin & Light Inspiron 7440 2in1 Laptop, Intel Core 3 100U Processor, 8GB + 512GB SSD, 14"" (35.62cm) FHD+ 250nits Disp...",60400,66954,9.79,https://www.amazon.in/dp/B0D83DKMRN
"Dell Latitude 3540 15.6"" FHD Business Laptop Computer, 13th Gen Intel 10-Core i5-1335U (Beat i7-1270P), 32GB DDR4 RAM, 1TB...",109990,135000,18.53,https://www.amazon.in/dp/B0CSDHTST2
"Dell Inspiron 3535, AMD Ryzen 3-7320U, 8GB RAM, 512GB SSD, FHD 15.6""/39.62cm, Windows 11, MS Office 2021, Silver, 1.67Kg, ...",35998,42999,16.28,https://www.amazon.in/dp/B0CJK21N6B
"Dell Inspiron 3511 Notebook - Intel i5-1135G7, 16GB, 512GB, Windows 11+MSO'21, 15.6""/39.64Cms FHD WVA AG (Platinum Silver,...",49000,65000,24.62,https://www.amazon.in/dp/B0B2WPWCBX
"Dell Inspiron 5430, Intel Core i5-1335U, 13th Gen, 8GB LPDDR5, 512GB SSD, FHD 14""/35.56cm, Windows 11, MS Office 21, Plati...",56100,78997,28.98,https://www.amazon.in/dp/B0B52RWGX2
