title,price,link
Microsoft New Surface Laptop (7th Edition) - Windows 11 Home Copilot + PC - 13.8” LCD PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - Graphite - ZGP-00059,"₹1,50,990",https://www.amazon.in/Microsoft-New-Surface-Laptop-7th/dp/B0D926W4YN/ref=sr_1_114?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-114&xpid=M_fdxAPTlbuYb
"Gooyo GY1041 Plug & Play Notebook Computer Toy with 30 Fun Activities | Educational Toy Laptop for Kids | Grey Color, Dual Power Supply Source: Micro USB Cable (Included) & 3xAA Battery (Not Included)","₹1,699",https://www.amazon.in/Gooyo-GY1041-Notebook-Activities-Educational/dp/B0F21PWQ79/ref=sr_1_115?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-115&xpid=M_fdxAPTlbuYb
"DeII 5400 InteI i5 8th Gen, 8GB DDR4 RAM | 256GB SSD - 14"" (35.6cm) FHD| InteI UHD Graphics - HD Camera| Thin & Light (Win10, MS Office) Laptop(Refab) Black","₹24,299",https://www.amazon.in/DeII-5400-InteI-DDR4-256GB/dp/B0FKBF9S4Y/ref=sr_1_116?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-116&xpid=M_fdxAPTlbuYb
"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (Free MS Office) Lifetime (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) 1 Year Brand Warranty, 83CRA01SIN","₹44,480",https://www.amazon.in/Lenovo-V15-Antiglare-Lifetime-83CRA01SIN/dp/B0DDY1HWZL/ref=sr_1_117?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-117&xpid=M_fdxAPTlbuYb
"HP OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Light-Weight, Next-Gen AI Laptop","₹61,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzQ1MTkyNzU3MDk2OTI2OjE3NTg1MjMwMjA6c3BfbXRmOjMwMDY0NzIyOTgxOTkzMjo6MDo6&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsr_1_118_sspa%3Fdib%3DeyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523020%26sr%3D8-118-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=XCvFJyYctD&sp_cr=ZAZ
"HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop","₹33,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzQ1MTkyNzU3MDk2OTI2OjE3NTg1MjMwMjA6c3BfbXRmOjMwMDYxODExMzIwNzQzMjo6MDo6&url=%2FHP-i3-1315U-Anti-Glare-Micro-Edge-fd0573TU%2Fdp%2FB0F4R3GFMQ%2Fref%3Dsr_1_119_sspa%3Fdib%3DeyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523020%26sr%3D8-119-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=NDHqna14oy&sp_cr=ZAZ
"ASUS Gaming V16 (2025) 14th Gen,Intel Core 5 210H Gaming Laptop (RTX 4050-6GB/16GB RAM/512GB SSD/Windows 11 Home/16/144Hz/M365*/Office Home 2024,Matte Black,1.95 Kg),V3607VU-RP550WS","₹76,990",https://www.amazon.in/ASUS-Gaming-Windows-4050-6GB-V3607VU-RP550WS/dp/B0F5N2ZK2S/ref=sr_1_120?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-120&xpid=M_fdxAPTlbuYb
"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD IPS, 15.6""/39.6cm, Windows 11, MSOffice 21, Arctic Grey, 1.6Kg,83ER008GIN,Backlit KB,Alexa Built-in,1 Yr ADP Free Laptop","₹47,490",https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Backlit-83ER008GIN/dp/B0CR8XY6MG/ref=sr_1_121?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-121&xpid=M_fdxAPTlbuYb
"HP 14, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, 14/35.6cm, FHD, Win11, M365 Basic(1yr),Office Home24, Silver,1.4kg, FHD Camera w/Privacy Shutter,ep0340TU","₹52,999",https://www.amazon.in/HP-14-ep0340TU-i5-1334U-Anti-Glare-Display/dp/B0FNK1STHK/ref=sr_1_122?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-122&xpid=M_fdxAPTlbuYb
"HP Victus, 13th Gen Intel Core i5-13420H, 6GB RTX 3050, 16GB DDR4(Upgradeable) 512GB SSD, FHD, 144Hz, 300 nits, IPS, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.3kg, fa2700TX, Gaming Laptop","₹65,990",https://www.amazon.in/HP-i5-13420H-Upgrade-Office24-fa2700TX/dp/B0DTYZ2CG8/ref=sr_1_123?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-123&xpid=M_fdxAPTlbuYb
Acer i3 3th Gen 6 GB 512 DOS 1.5 Kg Warranty,"₹30,150",https://www.amazon.in/Acer-Aspire-Intel-Core-1305U/dp/B0FLJ7DRF9/ref=sr_1_124?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-124&xpid=M_fdxAPTlbuYb
"Lenovo Smartchoice LOQ AMD Ryzen 7 7435HS, NVIDIA RTX 4050-6GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EGIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop","₹82,190",https://www.amazon.in/Lenovo-Smartchoice-4050-6GB-Windows-83JC00EGIN/dp/B0DPQHCKQD/ref=sr_1_125?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-125&xpid=M_fdxAPTlbuYb
"HP 15 (2025), Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" HD Display/Ash Grey/1.5 kg/MS Office 2021","₹33,300",https://www.amazon.in/HP-15-Intel-Core-1315U/dp/B0F8WP6BR8/ref=sr_1_126?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-126&xpid=M_fdxAPTlbuYb
"ASUS Zenbook 14,Intel Core Ultra 7 (Series 2),Thin & Light(Intel Arc iGPU/32GB/1TB/3K OLED Touch screen/14/120Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Foggy Silver/1.28 kg) UX3405CA-PZ348WS","₹1,13,990",https://www.amazon.in/ASUS-Zenbook-screen-Windows-UX3405CA-PZ348WS/dp/B0DSHRTM53/ref=sr_1_127?dib=eyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU&dib_tag=se&keywords=laptop&qid=1758523020&sr=8-127&xpid=M_fdxAPTlbuYb
"ASUS Vivobook 16, Intel Core i7-12700H, 16GB DDR4, 512GB SSD, WUXGA 16:10 60Hz, 16""/40.64cm, Windows 11, MS Office 2021, Transparent Silver, 1.88KG, X1605ZAC-MB741WS, Intel Iris Xe Graphics Laptop","₹49,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzQ1MTkyNzU3MDk2OTI2OjE3NTg1MjMwMjA6c3BfYnRmOjMwMDcxOTkyNjA2NDYzMjo6MDo6&url=%2FASUS-Vivobook-40-64cm-WUXGA-X1605ZAC-MB741WS%2Fdp%2FB0D7HL86WJ%2Fref%3Dsr_1_128_sspa%3Fdib%3DeyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523020%26sr%3D8-128-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=CB9rF6pF8f&sp_cr=ZAZ
"Dell DB16255, AMD R7-350 AI Processor, 16GB LPDDR5X RAM, 1TB SSD, FHD Plus 16""/40.64 cm, Win 11+Office H&S 2024, Ice Blue, 1.83 Kg, 300 Nits IPS Display, AMD Radeon Graphics, AI Powered Laptop","₹72,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzQ1MTkyNzU3MDk2OTI2OjE3NTg1MjMwMjA6c3BfYnRmOjMwMDY1OTg0NjYyMzEzMjo6MDo6&url=%2FDell-Processor-RadeonTM-Graphics-Keyboard%2Fdp%2FB0FJFVZJ4W%2Fref%3Dsr_1_129_sspa%3Fdib%3DeyJ2IjoiMSJ9.0HGLcV4Bh5sTOReAvZiz3j7YvOMovC1ze2pyj6Oyo-A7-BRNtSkIfbT0HBM3kJKu6n5MgnYnudachvs9Io20CXzcoi8rYZnw7FNNqWk8SylAgGDiItDcP81-x0KifDPsox7jS2K9TTOhBa4ypcyfMR_R5oLhgSZxzp-aefI8X8P5fmqkLVIy463ojbnNs9yL.M2KvOJbRaa1KpVOl5smgk5-xJHkULKva48Gw8VdCUTU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523020%26sr%3D8-129-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=KKPoFqh83k&sp_cr=ZAZ
"HP 15, 13th Gen Intel Core i5-1334U (16GB DDR4, 512GB SSD) Anti-Glare, Micro-Edge, 15.6''/39.6cm, FHD, Win 11, Office 24, Silver, 1.59kg, fd0467tu, Iris Xe Graphics, FHD Camera, Backlit KB Laptop","₹48,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzg3Njk1ODU1MzcwNjMwOjE3NTg1MjMwMzA6c3BfYXRmX25leHQ6MzAwNjQ4MzQ1OTYyMTMyOjowOjo&url=%2FHP-i5-1334U-Microsoft-Graphics-fd0467tu%2Fdp%2FB0DTK9DZB4%2Fref%3Dsr_1_129_sspa%3Fdib%3DeyJ2IjoiMSJ9.EcLUcF1XBWrF1SVJ1UWXd585M3ckZj83sXUEiIQfm_TGjHj071QN20LucGBJIEps.-E9hqMM6iN_NYDF3rn9ad57mGmW3MdC8fh8z6-xbWao%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523030%26sr%3D8-129-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=svzKpZlRby&sp_cr=ZAZ
"Lenovo IdeaPad Slim 3, Intel Core i3 13th Gen 1315U, 8GB RAM, 512GB SSD, FHD 15.6""(39.6cm), Windows 11, Office 2024, Grey, 1.6Kg, 82X700G5IN, Alexa Built-in, 1Yr ADP Free, 3 Month Game Pass Laptop","₹35,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzg3Njk1ODU1MzcwNjMwOjE3NTg1MjMwMzA6c3BfYXRmX25leHQ6MzAwNjA5NDg3MjkzNjMyOjowOjo&url=%2FLenovo-IdeaPad-i3-1315U-Windows-82X700G5IN%2Fdp%2FB0F8QFMXJ7%2Fref%3Dsr_1_130_sspa%3Fdib%3DeyJ2IjoiMSJ9.EcLUcF1XBWrF1SVJ1UWXd585M3ckZj83sXUEiIQfm_TGjHj071QN20LucGBJIEps.-E9hqMM6iN_NYDF3rn9ad57mGmW3MdC8fh8z6-xbWao%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523030%26sr%3D8-130-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=cLzwbn95aZ&sp_cr=ZAZ
"HP 14 (2025), Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Ash Grey/1.4 kg/MS Office 2021","₹51,700",https://www.amazon.in/HP-14-Intel-Core-1334U/dp/B0FMQCR3K2/ref=sr_1_131?dib=eyJ2IjoiMSJ9.EcLUcF1XBWrF1SVJ1UWXd585M3ckZj83sXUEiIQfm_TGjHj071QN20LucGBJIEps.-E9hqMM6iN_NYDF3rn9ad57mGmW3MdC8fh8z6-xbWao&dib_tag=se&keywords=laptop&qid=1758523030&sr=8-131&xpid=M_fdxAPTlbuYb
"HP 15 (Fingerprint, Metal ID,Backlit KB Laptop) Intel 13th Gen Core i5-1334U (16GB DDR4 Ram,512GB SSD) 15.6''/39.6cm,FHD,Win11, M365 Basic(1yr),Office Home24,Silver,1.59kg,Iris Xe,FHD Camera hr0008TU","₹51,000",https://www.amazon.in/HP-i5-1334U-Anti-Glare-15-6-inch-Laptop/dp/B0CTKHG3F6/ref=sr_1_132?dib=eyJ2IjoiMSJ9.EcLUcF1XBWrF1SVJ1UWXd585M3ckZj83sXUEiIQfm_TGjHj071QN20LucGBJIEps.-E9hqMM6iN_NYDF3rn9ad57mGmW3MdC8fh8z6-xbWao&dib_tag=se&keywords=laptop&qid=1758523030&sr=8-132&xpid=M_fdxAPTlbuYb
"ASUS Vivobook 16, Intel Core i7-12700H, 16GB DDR4, 512GB SSD, WUXGA 16:10 60Hz, 16""/40.64cm, Windows 11, MS Office 2021, Transparent Silver, 1.88KG, X1605ZAC-MB741WS, Intel Iris Xe Graphics Laptop","₹49,990",https://www.amazon.in/ASUS-Vivobook-40-64cm-WUXGA-X1605ZAC-MB741WS/dp/B0D7HL86WJ/ref=sr_1_133?dib=eyJ2IjoiMSJ9.EcLUcF1XBWrF1SVJ1UWXd585M3ckZj83sXUEiIQfm_TGjHj071QN20LucGBJIEps.-E9hqMM6iN_NYDF3rn9ad57mGmW3MdC8fh8z6-xbWao&dib_tag=se&keywords=laptop&qid=1758523030&sr=8-133&xpid=M_fdxAPTlbuYb
"ASUS Vivobook 14, Intel Core i5-1335U,Thin & Light Laptop(Intel UHD iGPU/8GB RAM/512GB SSD/FHD/14/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Cool Silver/1.4 Kg) X1404VA-NK763WS","₹41,990",https://www.amazon.in/ASUS-Vivobook-i5-1335U-Keyboard-X1404VA-NK763WS/dp/B0FB99285V/ref=sr_1_129?dib=eyJ2IjoiMSJ9.2_VAwreZlNCfpD4lsYL_5Jhd03Rxr2J3yS4U0n86teD7hYoyH5pvme4d1ayThqI4CusJQpWxz_zlCynqAWzfBC8U39plZ2Sxocalekodwgp3amPDU2vfZow1jYH9QuqdWCAYhTjFCpnUaesFNi3Cs-GKhdeKsZ65tAQVHRIT-grJSjhowulaZIAh5ApWmdJg.s9W0UPq01LimtpCQTZsgT3xcF0iyvHXGLgxUgOlMYtw&dib_tag=se&keywords=laptop&qid=1758523030&sr=8-129&xpid=M_fdxAPTlbuYb
"ASUS Vivobook S16,13th Gen,Intel Core i7-13620H,Metallic Design Laptop(Intel UHD iGPU/16GB RAM/512GB SSD/FHD+/16""/144Hz/Windows 11/M365 Basic(1Year)*/Office Home 2024/Matte Gray/1.7 Kg)S3607VA-RP060WS","₹66,990",https://www.amazon.in/ASUS-Vivobook-i7-13620H-Metallic-S3607VA-RP060WS/dp/B0F9YDMZQP/ref=sr_1_130?dib=eyJ2IjoiMSJ9.2_VAwreZlNCfpD4lsYL_5Jhd03Rxr2J3yS4U0n86teD7hYoyH5pvme4d1ayThqI4CusJQpWxz_zlCynqAWzfBC8U39plZ2Sxocalekodwgp3amPDU2vfZow1jYH9QuqdWCAYhTjFCpnUaesFNi3Cs-GKhdeKsZ65tAQVHRIT-grJSjhowulaZIAh5ApWmdJg.s9W0UPq01LimtpCQTZsgT3xcF0iyvHXGLgxUgOlMYtw&dib_tag=se&keywords=laptop&qid=1758523030&sr=8-130&xpid=M_fdxAPTlbuYb
"Dell 15, AMD Ryzen 7-7730U, 16GB DDR4, 512GB SSD, FHD 15.6""/39.6 cm, Windows 11, Office H&S 2024, Platinum Silver, 1.63 Kg, 120Hz 250 nits, AMD Radeon Graphics, Standard Keyboard, Thin & Light Laptop","₹46,990",https://www.amazon.in/Dell-15-R7-7730U-Graphics-Standard/dp/B0FDQ2R315/ref=sr_1_131?dib=eyJ2IjoiMSJ9.2_VAwreZlNCfpD4lsYL_5Jhd03Rxr2J3yS4U0n86teD7hYoyH5pvme4d1ayThqI4CusJQpWxz_zlCynqAWzfBC8U39plZ2Sxocalekodwgp3amPDU2vfZow1jYH9QuqdWCAYhTjFCpnUaesFNi3Cs-GKhdeKsZ65tAQVHRIT-grJSjhowulaZIAh5ApWmdJg.s9W0UPq01LimtpCQTZsgT3xcF0iyvHXGLgxUgOlMYtw&dib_tag=se&keywords=laptop&qid=1758523030&sr=8-131&xpid=M_fdxAPTlbuYb
"Lenovo LOQ 2024, AMD Ryzen 7 7435HS, NVIDIA RTX 4060-8GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EHIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop","₹91,190",https://www.amazon.in/Lenovo-7435HS-4060-8GB-Windows-83JC00EHIN/dp/B0DPQJZ3JR/ref=sr_1_132?dib=eyJ2IjoiMSJ9.2_VAwreZlNCfpD4lsYL_5Jhd03Rxr2J3yS4U0n86teD7hYoyH5pvme4d1ayThqI4CusJQpWxz_zlCynqAWzfBC8U39plZ2Sxocalekodwgp3amPDU2vfZow1jYH9QuqdWCAYhTjFCpnUaesFNi3Cs-GKhdeKsZ65tAQVHRIT-grJSjhowulaZIAh5ApWmdJg.s9W0UPq01LimtpCQTZsgT3xcF0iyvHXGLgxUgOlMYtw&dib_tag=se&keywords=laptop&qid=1758523030&sr=8-132&xpid=M_fdxAPTlbuYb
"ASUS Vivobook 15, Intel Core i3-1215U, 16GB RAM, 512GB SSD, FHD 1920x1080, 1.2 GHz, 15.6"", Windows 11, MS Office Home, Cool Silver, 1.7KG, X1504ZA-NJ342WS, Integrated Graphics, Thin & Light Laptop","₹34,290",https://www.amazon.in/ASUS-Vivobook-1920x1080-X1504ZA-NJ342WS-Integrated/dp/B09KBC64HS/ref=sr_1_133?dib=eyJ2IjoiMSJ9.2_VAwreZlNCfpD4lsYL_5Jhd03Rxr2J3yS4U0n86teD7hYoyH5pvme4d1ayThqI4CusJQpWxz_zlCynqAWzfBC8U39plZ2Sxocalekodwgp3amPDU2vfZow1jYH9QuqdWCAYhTjFCpnUaesFNi3Cs-GKhdeKsZ65tAQVHRIT-grJSjhowulaZIAh5ApWmdJg.s9W0UPq01LimtpCQTZsgT3xcF0iyvHXGLgxUgOlMYtw&dib_tag=se&keywords=laptop&qid=1758523030&sr=8-133&xpid=M_fdxAPTlbuYb
"HP OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Light-Weight, Next-Gen AI Laptop","₹61,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzg3Njk1ODU1MzcwNjMwOjE3NTg1MjMwMzA6c3BfbXRmOjMwMDY0NzIyOTgxOTkzMjo6MDo6&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsr_1_134_sspa%3Fdib%3DeyJ2IjoiMSJ9.2_VAwreZlNCfpD4lsYL_5Jhd03Rxr2J3yS4U0n86teD7hYoyH5pvme4d1ayThqI4CusJQpWxz_zlCynqAWzfBC8U39plZ2Sxocalekodwgp3amPDU2vfZow1jYH9QuqdWCAYhTjFCpnUaesFNi3Cs-GKhdeKsZ65tAQVHRIT-grJSjhowulaZIAh5ApWmdJg.s9W0UPq01LimtpCQTZsgT3xcF0iyvHXGLgxUgOlMYtw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523030%26sr%3D8-134-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=XCvFJyYctD&sp_cr=ZAZ
