title,price,mrp,discount_percentage,link
"Sounce 4-in-1 OTG Adapter Converter – Multi-Port OTG Hub with Lightning, Type-C, Micro USB & USB 3.0 for iOS, Android, Tab...",629,1999,68.53,https://www.amazon.in/dp/B0F3PD2JMN
GAOMON S620 Drawing Tablet 6.5 x 4 Inch Graphics Tablet with 8192 Passive Pen 4 Customizable ExpressKeys for Digital Drawi...,1984,4699,57.78,https://www.amazon.in/dp/B07R77SNX9
VGRASSP 7.5 Inch Educational Animal Face LCD Writing Tablet Toy for Kids - Reusable Doodle Board with One-Click Erase and ...,199,299,33.44,https://www.amazon.in/dp/B0DZCLF7WK
"MOCA 9-11 Inch Tablet Sleeve Bag Carrying Case Fits New 11-inch iPad Pro M4/iPad Air M2 2024, Air 5/4/3 10.9""/10.5"", Pro 1...",599,1999,70.04,https://www.amazon.in/dp/B0FJM1P14S
"ProElite Case Cover for Xiaomi Redmi Pad 2 11 inch Cover, Smart Flip Case Cover for Xiaomi Redmi Pad 2 11 inch Translucent...",399,1999,80.04,https://www.amazon.in/dp/B0FCFS7VZC
Sponsored Ad - GAOMON M1230 Drawing Tablet 10 * 6.3 inch Digital Graphics Tablet 42 Customizable Express Keys Tilt Support...,3226,7699,58.1,https://www.amazon.in/dp/B08Y5Z1T1F
"Sponsored Ad - HUION KAMVAS Pro 16 Drawing Tablet with Screen, 15.6 inch Pen Display Anti-Glare Glass 6 Shortcut Keys Adju...",27006,55999,51.77,https://www.amazon.in/dp/B07R4J4CWJ
VGRASSP Electronic LCD Writing Drawing Board Tablet Pad for Kids - 8.5 inches - Colour and Design as per Stock,151,999,84.88,https://www.amazon.in/dp/B08KZKKYMF
"HOLD UP Foldable Tablet Stand for Bed, Tablet Stand Adjustable,360 Degree Rotating Bed Tablet Mount Holder Stand with Alum...",642,1999,67.88,https://www.amazon.in/dp/B09C3K7DQH
Sponsored Ad - HUION HS610 Drawing Tablet 10x6.25 Inches Graphics Digital Tablet Tilt Function Battery-Free Stylus 8192 Pe...,4119,7299,43.57,https://www.amazon.in/dp/B07NZ419KZ
"Sponsored Ad - HUION HS611 Graphics Drawing Tablet 10X6 inch with 8192 Levels Battery-Free Pen, 8 Multimedia Keys and 10 P...",4329,11999,63.92,https://www.amazon.in/dp/B08N5TZMYC
amazon basics Gooseneck Mobile Phone and Tablet Holder | Tabletop Holder with Clamp and 360⁰ Rotation | Universal Compatib...,460,1499,69.31,https://www.amazon.in/dp/B0C865X96W
"Samsung Galaxy Tab S9 FE 27.69 cm (10.9 inch) Display, RAM 6 GB, ROM 128 GB Expandable, S Pen in-Box, Wi-Fi, IP68 Tablet, ...",27680,44999,38.49,https://www.amazon.in/dp/B0CXJ6FV7G
"Sponsored Ad - HUION Kamvas 22 Plus QLED Drawing Tablet with Full-Laminated Screen USB-C Connection 140% sRGB Tilt, 21.5 i...",35999,69998,48.57,https://www.amazon.in/dp/B08BZ897B4
"MOCA 9-11 Inch Tablet Sleeve Bag Carrying Case Fits New 11-inch iPad Pro M4/iPad Air M2 2024, Air 5/4/3 10.9""/10.5"", Pro 1...",599,1999,70.04,https://www.amazon.in/dp/B0FJLY1L35
"MOCA 9-11 Inch Tablet Sleeve Bag Carrying Case Fits New 11-inch iPad Pro M4/iPad Air M2 2024, Air 5/4/3 10.9""/10.5"", Pro 1...",599,1999,70.04,https://www.amazon.in/dp/B0FJLXNZMJ
"Aquapura Babysafe, Baby Bottle and Feeding Equipment Sterilising Tablets, 64 Tablets (32 Days Supply), Cold Sterilization ...",300,600,50.0,https://www.amazon.in/dp/B07FMH7HJY
"NIBAR® 7-in-1 Super Value Gadget Cleaning Kit | Designed for Laptops, Mobiles, Tablets, Camera Lenses, Earbuds & More | In...",198,599,66.94,https://www.amazon.in/dp/B0BLKP3YCV
"ProElite Cover for Xiaomi Redmi Pad 2 11 inch Case Cover, 360 Rotatable Smart Flip Case Cover for Xiaomi Redmi Pad 2 11 in...",479,1999,76.04,https://www.amazon.in/dp/B0FCFMLPJ8
"reMarkable Starter Bundle – reMarkable 2 is The Original Paper Tablet | Includes Black and White 10.3” Writing Tablet, Mar...",49499,54999,10.0,https://www.amazon.in/dp/B08HDL3XJR
"ProElite Cover for Xiaomi Redmi Pad 2 11 inch Case Cover, 360 Rotatable Smart Flip Case Cover for Xiaomi Redmi Pad 2 11 in...",479,1999,76.04,https://www.amazon.in/dp/B0FCFFHFC5
"MOCA 9-11 Inch Tablet Sleeve Bag Carrying Case Fits New 11-inch iPad Pro M4/iPad Air M2 2024, Air 5/4/3 10.9""/10.5"", Pro 1...",599,1999,70.04,https://www.amazon.in/dp/B0FJLZHRG3
"tomtoc Electronics Organizer Travel Case, Water Resistant Travel Bag Cable Organizer for Essentials, Tech Pouch Accessorie...",1799,2899,37.94,https://www.amazon.in/dp/B0DQ5JQ9J4
DuraSafe Cases for iPad PRO 12.9 Inch 2018 3rd Generation [ Pro 12.9 3 ] MTHN2HN/A MTHU2HN/A MTEL2HN/A MTEM2HN/A Slim Ligh...,,,,https://www.amazon.in/dp/B0CT5BKNJ9
"Xerostain Premium Gadget Cleaning Spray Kit with Microfibre Cloth and 5-in-1 Brush (100 ml) | Effective for Camera, Binocu...",219,499,56.11,https://www.amazon.in/dp/B0DHS1JGX3
"Samsung Galaxy Tab A9+ 27.94 cm (11.0 inch) Display, RAM 8 GB, ROM 128 GB Expandable, Wi-Fi+5G, Tablet, Silver",18982,32999,42.48,https://www.amazon.in/dp/B0CXJ64RRX
Sponsored Ad - amazon basics Writing Tablet with 8.5-inch rainbow colour LCD screen and Stylus Pen for Kids & Adults (Purple),229,999,77.08,https://www.amazon.in/dp/B0BVMB3QLP
Sponsored Ad - amazon basics Writing Tablet with 8.5-inch rainbow colour LCD screen and Stylus Pen for Kids & Adults (Blue),189,899,78.98,https://www.amazon.in/dp/B0BVMCRQ6V
"Robustrion Cover for Samsung Galaxy Tab A9 Cover Case 8.7 inch, Deer Pattern Flip Stand Cover Case for Samsung Galaxy Tab ...",467,1999,76.64,https://www.amazon.in/dp/B0CJ436T4M
"ONCRO® 2 in 1 OTG Adapter, OTG Adapter Micro USB Type c, All in 1 Multi OTG Connector for Mobile OTG hub USB 3.0 High Spee...",199,899,77.86,https://www.amazon.in/dp/B0B1J13MCM
