title,price,mrp,discount_percentage,link
"iPhonee Headphones (2 Pro Generation) ANC Bluetooth,Wireless Earbuds,H2 Chip|Spatial Audio,Water Resistant,USB-C Charging ...",5505,21999,74.98,https://www.amazon.in/dp/B0FL1B7QCS
"Wired Earbuds with Microphone, Stereo in-Ear Headphones, Noise-Isolating, Stereo Sound, White, Compatible with 7/8/X/XS/X...",371,18553,98.0,https://www.amazon.in/dp/B0FGJNZHP1
"Type-C Earphones for iPh.one 16 Pro Max/16 Pro/16 Plus, Wired Headphones USB Headphones for with Mic & Volume Control | So...",1139,2499,54.42,https://www.amazon.in/dp/B0FM3QCJ7K
"GOBOULT Z40 Pro with 100H Playtime, Zen Quad Mic ENC, 45ms Low Latency Gaming, Premium Rubber Grip Case, 13mm Bass Driver...",999,5499,81.83,https://www.amazon.in/dp/B0CHVWYZV8
"ZEBRONICS PODS K2 in Ear Wireless Earbuds, Upto 40 Hrs Backup, Dual EQ, Quad MIC ENC, 10mm Bass Drivers, Fast Charging, Bl...",799,4499,82.24,https://www.amazon.in/dp/B0DPQYHJ41
CALANDIS™ 2Pair Silicone Earbuds Eartips Caps for Apple AirPods iPhone 7 Earpods Clear | Headsets | Cell Phone Accessories,407,637,36.11,https://www.amazon.in/dp/B0F7HN1TYQ
"OnePlus Nord Buds 2 TWS in Ear Earbuds with Mic, Upto 25dB ANC 12.4mm Dynamic Titanium Drivers, Playback:Upto 36hr case, ...",3239,3299,1.82,https://www.amazon.in/dp/B0BYJ8HR19
"Sponsored Ad - ZEBRONICS Monk+, in-Ear, Noise Cancellation Earbuds, Upto 25 Hours Backup, ANC, Flash Connect, ENC, Gaming ...",999,3999,75.02,https://www.amazon.in/dp/B0DQ8J6FPY
"Sponsored Ad - Skullcandy Dime 3 Wireless in-Ear Bluetooth Earbuds with 20H Playtime, Preset EQ Modes, Rapid Charge, Stay-...",2499,9999,75.01,https://www.amazon.in/dp/B0CFCHY7YM
"Sponsored Ad - Skullcandy Rail ANC Wireless Earbuds with Mic - Active Noise Cancelling, Multipoint Pairing, 38Hr Battery, ...",5999,29999,80.0,https://www.amazon.in/dp/B0C9NGNBPG
"Sponsored Ad - Wasart Wireless Earbuds, Bluetooth 5.3 Headphones In Ear With Hi-Fi Stereo, 40H Ear Buds With 4 ENC Noise C...",999,6999,85.73,https://www.amazon.in/dp/B0C85PNF4B
"soundcore R50I NC by Anker Noise Cancelling in Ear Earbuds,Strong 42Db Adaptive Noise Cancelling,Powerful Bass,45H Playtim...",1499,5598,73.22,https://www.amazon.in/dp/B0CRTYZG5C
Samsung Galaxy Buds FE (White)| Powerful Active Noise Cancellation | Enriched Bass Sound | Ergonomic Design | 30-Hour Batt...,5000,12999,61.54,https://www.amazon.in/dp/B0CJJS4BPJ
TECHBOWN Original USB C Headphones Wired Type-C Earbuds Only for iPhone 15/15 Plus/ 15 Pro/ 15 Pro Max Wired Earphones Noi...,1499,1999,25.01,https://www.amazon.in/dp/B0DJF6DCRL
"Noise Pure Pods Wireless Open Ear Earbuds with AirWave™ Technology,Up-to 80H Playtime,Quad Mic with ENC,16mm Neodymium Dyn...",1999,6999,71.44,https://www.amazon.in/dp/B0CFYJM1CN
"HUMBLE Lightning to 3.5mm Audio Jack Adapter with DAC – AUX Earphone Jack Converter Compatible with iPhone Series 14, 13, ...",229,699,67.24,https://www.amazon.in/dp/B0FN4BBJZN
Original Type-C Headphones leak proof Wired Type-C Earbuds & Earphones Wired leak proof for iPhone – Apple MFi Certified L...,1299,1999,35.02,https://www.amazon.in/dp/B0FM5JQK7L
"Wired Earphone Earbuds with Microphone - Stereo in-Ear Headphones Compatible for i-Ph0ne 7/8/X/XS/XR/11/12/13/14 Pro, i-Pa...",487,48700,99.0,https://www.amazon.in/dp/B0F2N5KHJ6
"Sponsored Ad - Spigen Audio Newly Launched SA-TW P20 True Wireless in Ear Earbuds with 30H Playtime, Upto 40dB 3 Multi-Mod...",2699,4299,37.22,https://www.amazon.in/dp/B0DGWYFKXB
